SampleID	x_notPresent_	Archaea	Bacteria
FMT.0197D	0.00307976593778873	0	99.9969202340622
FMT.0197E	0	0	100
FMT.0197F	0	0	100
FMT.0197G	0	0	100
FMT.0197H	0	0	100
FMT.0197I	0	0	100
FMT.0197J	0	0	100
FMT.0197K	0	0	100
FMT.0197L	0	0	100
FMT.0197M	0	0	100
FMT.0197N	0	0	100
FMT.0197O	0	0	100
FMT.0197P	0	0	100
FMT.0197Q	0	0	100
FMT.0197R	0	0	100
FMT.0197T	0	0	100
FMT.0197U	0	0	100
FMT.0198A	0	0	100
FMT.0198B	0	0	100
FMT.0198G	0	0	100
FMT.0200B	0.4929329510588	3.88310447160606	95.6239625773351
FMT.0200K	0	0	100
FMT.0200L	0	0	100
FMT.0200M	0	0	100
FMT.0201A	0	0	100
FMT.0203F	0	0	100
FMT.0203G	0	0	100
FMT.0205B	0	0	100
FMT.0205C	0	0	100
FMT.0205D	0.0408025274251274	0	99.9591974725749
FMT.0205E	0.111502496135425	0	99.8884975038646
FMT.0205F	0.0607718018839259	0	99.9392281981161
FMT.0208A	0	0.00917599559552211	99.9908240044045
FMT.0208B	0	0.0284186781762313	99.9715813218238
FMT.0208D	0	0	100
FMT.0208E	0	0	100
FMT.0208F	0	0	100
FMT.0208G	0	0	100
FMT.0208H	0	0	100
FMT.0208I	0	0	100
FMT.0208J	0	0	100
FMT.0208K	0	0	100
FMT.0208L	0	0	100
FMT.0208M	0	0	100
FMT.0208O	0	0	100
FMT.0208P	0	0	100
FMT.0208Q	0.0278961815706666	0	99.9721038184293
FMT.0208S	0.0561000337952011	0	99.9438999662048
FMT.0210B	0	0.0194817845314631	99.9805182154685
FMT.0212B	0	0	100
FMT.0214B	0.00707088562842496	0	99.9929291143716
FMT.0216D	0	0	100
FMT.0217L	0	0	100
FMT.0220A	0	0	100
FMT.0220E	8.00581257814876	0	91.9941874218512
FMT.0221C	0	0	100
FMT.0221D	0	0	100
FMT.0221E	0	0	100
FMT.0221F	0	0.00351265433724994	99.9964873456627
FMT.0221G	0	0	100
FMT.0222U	0	0	100
FMT.0224F	0.709219858156028	0	99.290780141844
FMT.0224H	0.278169891223117	0	99.7218301087769
FMT.0224N	0.0483451097062105	0	99.9516548902938
FMT.0224S	0	0	100
FMT.0227A	0	0.00251844762888156	99.9974815523711
FMT.0227B	0	0	100
FMT.0229B	0	0	100
FMT.0229C	0.0702294918556444	0	99.9297705081444
FMT.0229H	0.309833643166976	0	99.690166356833
FMT.0229K	0	0	100
FMT.0229L	0	0	100
FMT.0229M	0	0	100
FMT.0229N	0	0	100
FMT.0229P	0	0	100
FMT.0229Q	0	0	100
FMT.0229R	0	0	100
FMT.0229S	0	0	100
FMT.0230D	0	0	100
FMT.0231D	0	0	100
FMT.0231F	0	0	100
FMT.0231G	0	0	100
FMT.0231H	0	0	100
FMT.0232A	0	0	100
FMT.0232C	0	0	100
FMT.0233L	0	0	100
FMT.0234A	0.113235016580842	0.105146801110782	99.7816181823084
FMT.0236A	0	0	100
FMT.0236E	0	0	100
FMT.0237B	0	0	100
FMT.0238A	0	0	100
FMT.0238B	0	0	100
FMT.0238E	0.23995200959808	0	99.7600479904019
FMT.0239C	0.865625758433784	0	99.1343742415662
FMT.0239D	1.66991711360312	0	98.3300828863969
FMT.0239E	0.297831415009462	0	99.7021685849905
FMT.0239F	0.446300544880987	0	99.553699455119
FMT.0239G	0	0	100
FMT.0240A	0	0	100
FMT.0240B	0	0	100
FMT.0240D	0	0	100
FMT.0240I	0	0	100
FMT.0240K	0	0	100
FMT.0240L	0	0	100
FMT.0240M	0	0	100
FMT.0240N	0	0	100
FMT.0240O	0	0	100
FMT.0241B	0	0.00601929183031616	99.9939807081697
FMT.0241C	1.34381999062451	0	98.6561800093755
FMT.0241D	3.87205387205387	0	96.1279461279461
FMT.0241E	3.60976339226372	0	96.3902366077363
FMT.0241G	0	0	100
FMT.0242D	0.0472768532526475	0	99.9527231467473
FMT.0242E	0	0	100
FMT.0242F	0.0399141845033179	0	99.9600858154967
FMT.0242G	0	0	100
FMT.0242H	0.0323819216357496	0	99.9676180783643
FMT.0242I	0.0313785649536295	0	99.9686214350464
FMT.0243D	0	0.138568129330254	99.8614318706697
FMT.0245O	0	0	100
FMT.0245P	0	0	100
FMT.0245Q	0	0	100
FMT.0248A	0.595996830537086	0	99.4040031694629
FMT.0248B	2.22601081039193	0	97.7739891896081
FMT.0248C	2.65254390729676	0	97.3474560927032
FMT.0248D	0.0753455298909844	0	99.924654470109
FMT.0248E	0.0887483706353829	0	99.9112516293646
FMT.0250AA	0	0	100
FMT.0250Z	0	0	100
FMT.0251C	0	0.029235491887151	99.9707645081129
1007C	0	0	100
1012	0	0.0499875031242189	99.9500124968758
1016	0	0.269697553457908	99.7303024465421
1018	0	0	100
1021A	0.0165938381547652	0.317653473248362	99.6657526885969
1024	0	0	100
1024A	0.652949957811384	0	99.3470500421886
1025	0	0	100
1029	0	0	100
1029E	0	0	100
1030	0	0	100
1031D	0	0	100
1031F	0	0	100
1032A	0.0101273799342846	0.00900211549714183	99.9808705045686
1035A	0	0	100
1036	0	0	100
1036B	0	0	100
1042BB	0	0	100
1042CC	0	0	100
1042DD	0.0139495659782767	0	99.9860504340217
1042HH	0.00321324370525558	0	99.9967867562947
1042II	0	0	100
1042JJ	0	0	100
1042KK	0	0	100
1043	0	0	100
1044	0	0	100
1045I	0.0348668956259479	0	99.965133104374
1045J	0	0	100
1045K	0.0335322915968077	0	99.9664677084032
1045L	0	0	100
1045N	0	0	100
1045O	0	0	100
1045P	0.00797917435493362	0	99.9920208256451
1045Q	0	0	100
1045R	0	0	100
1045S	0	0	100
1045T	0.0219091500577605	0	99.9780908499422
1045U	0	0	100
1047	0	0	100
104A	0	0	100
104B	0	0	100
1050	0	0	100
1050A	0	0.180260148168379	99.8197398518316
1053G	0	0	100
1053H	0	0	100
1053I	0	0	100
1053J	0	0	100
1053K	0	0	100
1053L	0	0	100
1053P	0	0	100
1059	0	0	100
1062	0	0	100
1064	0	0	100
1064A	0	0	100
1064E	0	0	100
1064F	0	0	100
1064G	0	0	100
1064I	0	0	100
1064K	0	0	100
1064M	0	0	100
1064N	0	0	100
1064O	0	0	100
1064P	0	0	100
1064R	0	0	100
1064T	0	0	100
1070B	0	0	100
1070C	0.0876712328767123	0	99.9123287671233
1075E	0	0	100
1075K	0	0	100
1075L	0	0	100
1076A	0	0	100
1080A	0	0	100
1092	0	0	100
1092A	0	0	100
1092E	0	0	100
1095	0	0	100
1095A	0	0	100
1101T	0.0171614896172988	0	99.9828385103827
1105	0	0	100
1107T	0	0	100
1108	0	0	100
1109A	0	0	100
1109C	0	0	100
1116D	0	0	100
1119A	0	0	100
1119B	0	0	100
1119C	0	0	100
1119F	0	0	100
1119G	0	0	100
1121	0	0	100
1124	0	0	100
1126A	0	0	100
1135C	0	0	100
1135D	0	0	100
1135E	0	0	100
1135G	0	0	100
1136E	0	0.304054054054054	99.695945945946
1138A	0	0	100
1138B	0.0461161550655714	0	99.9538838449344
1141A	0	0	100
1147A	0	0	100
114A	0	0.142274494925543	99.8577255050745
1153A	0	0	100
1154D	0	0	100
1155A	0	0	100
1156E	0	0	100
1157B	0	0	100
1157M	0.0844642153274396	0	99.9155357846726
1157S	0.564709008769599	0	99.4352909912304
1157U	0	0	100
1157V	0.0966641571164338	0	99.9033358428836
1157W	0	0	100
1157X	0	0	100
1157Z	0.291870546828054	0	99.7081294531719
1158S	0	0	100
1158T	0	0	100
1158U	0	0	100
1158V	0	0	100
1161O	0	0	100
1167A	0.0597353198255377	0	99.9402646801745
116C	0	0.308379413015738	99.6916205869843
116D	0	0.119123980573628	99.8808760194264
1170A	0.0509712861754545	0.0320930320363973	99.9169356817881
1170B	0	0.183355753000951	99.816644246999
1170C	0	0.0191084749908279	99.9808915250092
1171A	0	0	100
1173T	0	0	100
1174A	0	0	100
1175A	0	0	100
1176BB	0.00564658052494377	0	99.9943534194751
1177B	0	0	100
1178B	0	0.283509946086633	99.7164900539134
1178C	0	0	100
1178D	0	0	100
1179J	0	0	100
1179K	0	0	100
1180C	0	0	100
1186U	0	0	100
1187C	0	0	100
118A	0	0	100
1190A	0	0	100
1197E	0	0	100
1197F	0	0	100
1201A	0	0	100
1201C	0	0	100
1202H	0	0.0750401076437406	99.9249598923563
1202I	0	0	100
1202J	0	0	100
1202L	0	0	100
1203B	0	0	100
1203C	0	0	100
1203E	0	0	100
1203I	0	0	100
1203K	0.0109621477039782	0	99.989037852296
1203L	0.0222477329560118	0	99.977752267044
1203M	0.0136003536091938	0	99.9863996463908
1203N	0	0	100
1203O	0	0	100
1203P	0.081665746213412	0	99.9183342537866
1203R	0.132980345748899	0	99.8670196542511
1203S	0.0722881889131337	0	99.9277118110869
1203T	0.0698940787007326	0	99.9301059212993
1203W	0.0819819872201129	0	99.9180180127799
1203X	0	0	100
1203Y	0.0619443229849876	0	99.938055677015
1206C	0.00284143378748917	0	99.9971585662125
1207AA	0.119093488388385	0	99.8809065116116
1207BB	0.172052663076002	0	99.827947336924
1207E	0.00909130058232173	0	99.9909086994177
1207V	0.0408676516818611	0	99.9591323483181
1208B	0	0	100
1209A	0	0	100
1209I	0	0	100
1209J	0	0	100
1209K	0	0	100
1210G	0	0	100
1210J	0	0	100
1210Z	0	0	100
1213B	0	0	100
121B	0	0.184687709872398	99.8153122901276
121D	0	0.349317243569387	99.6506827564306
1220C	0	0	100
1220E	0.025	0	99.975
1221W	0	0	100
1226A	0	0	100
1226B	0	0	100
1229N	0	0	100
1230A	0.715648854961832	0.0715648854961832	99.212786259542
1231E	0.420245398773006	0	99.579754601227
1231G	0.587095468085722	0	99.4129045319143
1232A	0	0.0269218532024768	99.9730781467975
1232B	0	0.0192983665311186	99.9807016334689
1234A	0	0	100
1234B	0	0	100
1239B	0	0	100
1239C	0	0	100
1240A	0	0	100
1242A	0	0	100
1243CC	0	0	100
1243DD	0	0	100
1244C	0	0	100
1244F	0.169639925577323	0	99.8303600744227
1244P	0.0163361989749035	0	99.9836638010251
1245D	0.0969367972082202	0	99.9030632027918
1245E	0	0	100
1245F	0.0365296803652968	0	99.9634703196347
1245G	0.0180426500489233	0	99.9819573499511
1245H	0.168857398271695	0	99.8311426017283
1245I	0.109706404764392	0	99.8902935952356
1245J	0.432943419458622	0	99.5670565805414
1245L	0.0102867051683346	0	99.9897132948317
1245M	0.0842495033439772	0	99.915750496656
1245N	0.0462034303229732	0	99.953796569677
1245P	0.235092289608285	0	99.7649077103917
1252LL	0	0	100
1252M	0	0	100
1258A	0.0431732325957906	0.0485698866702644	99.9082568807339
1259C	0	0	100
1259D	0	0	100
1259E	0	0	100
1259F	0.00532025517878476	0	99.9946797448212
1259G	0.0105631478180498	0	99.989436852182
1259H	0.00523058146630634	0	99.9947694185337
1259I	0.00275914080355377	0	99.9972408591965
1259J	0.0047633035097608	0	99.9952366964902
1259K	0.00824914726838121	0	99.9917508527316
1259L	0.0235764235764236	0	99.9764235764236
1259P	0.068921757395414	0	99.9310782426046
1259R	0.0629767923820413	0	99.937023207618
1259T	0.0630503918131491	0	99.9369496081869
1259X	0.0140289445183302	0	99.9859710554817
1259Y	0.012776915063	0	99.987223084937
1265A	0.0232301527382543	0	99.9767698472617
1266A	0.0444462402521314	0	99.9555537597479
1267A	0	0	100
1271A	0	3.45651080945199	96.543489190548
1271O	0.140121438580103	0	99.8598785614199
1271P	0.0340309681810448	0	99.965969031819
1271Q	0	0	100
1271S	0	0	100
1277A	0.0855118494991449	0.0977278279990227	99.8167603225018
1277G	0.459580485505539	0.00196401916882709	99.5384554953256
1277H	0.0191401296743785	0.0741680024882169	99.9066918678374
1277I	0.029840666546257	0.00471168419151426	99.9654476492622
1277J	0.0266397135447273	0.0164539407188022	99.9569063457365
1277K	0.0243444967605221	0.00331970410370756	99.9723357991358
1277N	0	0	100
1277O	0.0709966460205156	0	99.9290033539795
1279C	0	0	100
1282B	0	0.0132273188224747	99.9867726811775
1284A	0	0	100
1284B	0	0	100
1284C	0	0	100
1284D	0	0	100
1284E	0	0	100
1285W	0	0	100
1287B	0.00269530881500748	0	99.997304691185
1291A	0	0	100
1291B	0	0	100
1291C	0	0	100
1293B	0.0391177790305694	0	99.9608822209694
1293C	0.0516674495068107	0	99.9483325504932
1293E	0.0373064726730088	0	99.962693527327
1293F	0.0103730135679017	0	99.9896269864321
1307A	0	0	100
1315A	0	0	100
1322A	0	0.264653443280588	99.7353465567194
1324C	0	0	100
1325A	0.151752618354604	0	99.8482473816454
1325C	0	0	100
1325H	0	0	100
132C	0	0	100
1331C	0	0.252688487982606	99.7473115120174
1331D	0	0.324899084375308	99.6751009156247
1331E	0	0.0570667681186989	99.9429332318813
1331F	0.00906453952139231	0.0815808556925308	99.9093546047861
1331I	0	0	100
1331K	0	0	100
1337A	0.00242102905840127	0.0121051452920064	99.9854738256496
1337E	0	0.0865467833445524	99.9134532166554
1337F	0.0205181772397456	0.0087046812532254	99.970777141507
1337I	0	0.00646769386912373	99.9935323061309
1337J	0	0.0813062091394816	99.9186937908605
1337K	0	0.157472742790513	99.8425272572095
1337M	0	0.0457363553206627	99.9542636446793
1338T	0	0	100
1340A	0	0	100
1350D	0	0	100
1350F	0	0	100
1351D	0	0	100
1355A	0	0	100
1361A	0	0	100
1361D	0	0	100
1361J	0	0	100
1362A	0	0	100
1362B	0	0	100
1362C	0.0169036491995625	0	99.9830963508004
1364A	0	0	100
1364M	0	0	100
1364S	0.00518221980385298	0	99.9948177801961
1364X	0.149538493270768	0	99.8504615067292
136B	0	0	100
1371A	0.0112490157111253	0.306223205469521	99.6825277788193
1371B	0	0.316847275863362	99.6831527241366
1371C	0	0.00305861842205876	99.9969413815779
1371D	0.118278762391108	0.613923100030039	99.2677981375789
1373B	0	0	100
1373C	0	0	100
1378A	0	0	100
1381AA	0.149375993832217	0	99.8506240061678
1384A	0	0	100
1388Q	0.0167254200653578	0	99.9832745799346
1393H	0	0	100
1394B	0	0	100
1394I	0.0266705460188149	0	99.9733294539812
1397B	0	0	100
1398A	0	0	100
1398B	0.0315452889978635	0.00860326063578096	99.9598514503664
1398C	0.0126361013415328	0	99.9873638986585
1398D	0.0231152791995509	0	99.9768847208005
1398E	0.0898523052732072	0	99.9101476947268
1398F	0.031008713448479	0	99.9689912865515
1398G	0.0169851380042463	0	99.9830148619958
1398H	0.0630472854640981	0	99.9369527145359
1398I	0.135549689662553	0	99.8644503103374
1398J	0	0	100
1399A	0.00142177736388259	0.413737212889834	99.5848410097463
1399B	2.81532807719082	1.59788890867587	95.5867830141333
1403A	0.141184463339809	0	99.8588155366602
1403B	0.212381075858322	0	99.7876189241417
1403C	0.413906340862704	0	99.5860936591373
1405A	0	0	100
1407MA	0	0	100
1410A	2.50404225503934	0	97.4959577449606
1410B	1.84559682852494	0.158573752835766	97.9958294186393
1410C	1.34420023948395	0.00965661091583298	98.6461431496002
1411B	0	0	100
1412A	0	0.162259669860493	99.8377403301395
1413A	0.0386198799694131	0	99.9613801200306
1417A	0.00856457690990065	0.228031860226105	99.763403562864
1420C	0	0	100
1430A	0	0	100
1432A	0	0	100
1432B	0	0	100
1435E	0	0	100
1437BB	0	0	100
1440A	0	0.00584296448646185	99.9941570355135
1442A	0	0	100
1442AA	0	0	100
1442G	0	0	100
1442P	0	0	100
1442Q	0.0862730061349693	0	99.913726993865
1442T	0	0	100
1442U	0	0	100
1442W	0	0	100
1442X	0	0	100
1442Z	0	0	100
1443C	0	2.18141870684244	97.8185812931576
1444A	0	0.162369390363076	99.8376306096369
1447B	0	0	100
144B	0	0	100
144C	0	0	100
1450A	0	0	100
1450B	0	0	100
1450D	0	0	100
1450G	0	0	100
1452C	0	0	100
1453A	0	0.156671808715773	99.8433281912842
1453B	0	0.0184357284417201	99.9815642715583
1453C	0	0.0134431188035624	99.9865568811964
1454A	0	0.0090052568186679	99.9909947431813
1454B	0	0	100
1457A	0	0.0357605828975012	99.9642394171025
1459A	0	0	100
1459D	0	0.023080030004039	99.976919969996
1459E	0	0	100
145G	0	0	100
1465A	0	0.263281425393391	99.7367185746066
1465B	0	1.22256475113957	98.7774352488604
1466B	0	0	100
1467A	0	0.00392844983369562	99.9960715501663
1467B	0	0	100
1467C	0	0	100
1467D	0	0	100
1469A	0	0	100
1469I	0	0	100
1469J	0	0	100
1471A	0	0	100
1472K	0	0	100
1474B	0	0	100
1477A	0	0	100
1482A	0	0	100
1482B	0.550660792951542	0	99.4493392070485
1482C	0	0	100
1482E	0.00139637501047281	0	99.9986036249895
1482F	0	0	100
1482G	0	0	100
1486B	0	0	100
1486D	0	0	100
1487B	0	0	100
1492A	0	0	100
1492C	0	0	100
1493E	0	0	100
1493F	0	0	100
1493I	0.208882478738748	0	99.7911175212613
1493J	0	0	100
1493N	0	0	100
149C	0	0	100
1504B	0	0	100
1504C	0	0	100
1507A	0	0	100
1508B	0	0	100
1511A	0	0.551240904525075	99.4487590954749
1511B	0	0.374419303395197	99.6255806966048
1511C	0	0.230747930960219	99.7692520690398
1511E	0	0.0357498531702459	99.9642501468298
1511F	0	0.300968332897147	99.6990316671029
1511L	0	0	100
1511M	0.0483325277912035	0	99.9516674722088
1511P	0	0	100
1513A	0.0295057782149004	0	99.9704942217851
1513B	0.0067359345267164	0	99.9932640654733
1513C	0	0	100
1513E	0	0	100
1513F	0	0	100
151A	0	0	100
1525A	0	0	100
1525B	0	0	100
1528H	0	0	100
1531A	0	0	100
1531B	0	0	100
1531D	0	0	100
1531E	0	0	100
1531F	0	0	100
1537A	0	0	100
1537C	0	0	100
1539A	0	0	100
1539C	0	0	100
1539D	0	0	100
153C	0	0	100
1540B	0.116291948167017	0	99.883708051833
1540C	0	0	100
1540D	0.160325343135338	0	99.8396746568647
1541A	0	0	100
1541B	0	0	100
1541D	0	0	100
1551A	0	0	100
1552C	0	0	100
1555C	0	0	100
1557HH	0	0	100
1557S	0	0	100
1560A	0.0305997552019584	0	99.969400244798
1560B	0	0	100
1560C	0	0	100
1561A	0	0	100
1561B	0	0	100
1561C	0	0	100
1561D	0	0	100
1561E	0	0	100
1561G	0	0	100
1562E	0	0	100
1562F	0	0	100
1562G	0	0	100
1562N	0.0148762789467595	0	99.9851237210532
1562O	0.0315362667067127	0	99.9684637332933
1562P	0.018357044515833	0	99.9816429554842
1567A	0	0	100
1567C	0.0196608503317768	0	99.9803391496682
1567E	0	0	100
1570A	0	0	100
1570B	0	0	100
1570D	0	0	100
1570E	0.0503235082674335	0	99.9496764917326
1570F	0.207846193816576	0	99.7921538061834
1570I	0.127718581229018	0	99.872281418771
1570J	0.132783701296127	0	99.8672162987039
1570K	0.0406684412895593	0	99.9593315587104
1570M	0.0191923844618455	0	99.9808076155382
1570N	0.12907460074382	0	99.8709253992562
1572C	0	0	100
1572D	0	0	100
1572E	0	0	100
1574I	0	0	100
1576B	0	0	100
1580B	0.00408897612037946	0.125395267691637	99.870515756188
1580E	0	2.04599349252744	97.9540065074726
1589C	0	0	100
1593A	0	0	100
1593B	0	0	100
1593D	0	0	100
1594A	0	0.15255530129672	99.8474446987033
1601D	0	0	100
1603A	0	0	100
1603D	0	0	100
1607A	0	0	100
1611A	0	0	100
1613A	0	0	100
1618A	0	0	100
1629E	0.217238139971818	0	99.7827618600282
1638B	0	0	100
1642A	0	0	100
1642B	0	0	100
1642C	0	0	100
1645D	0	0	100
1645E	0	0	100
1646A	0	0.00623052959501558	99.993769470405
1646C	0	0	100
1648B	0	0	100
1648E	0	0	100
164A	0	0	100
164C	0	0	100
1651A	0.0716524854455889	0	99.9283475145544
1651B	0.0159609842606961	0	99.9840390157393
1651C	0	0	100
1656A	0	0	100
1656B	0	0	100
1656C	0	0	100
1656D	0	0	100
1656E	0	0	100
1657A	0	0	100
1657D	0	0	100
1657E	0	0	100
1657F	0	0	100
1657G	0	0	100
1657H	0	0	100
1657J	0	0	100
1663B	0.0671691917307262	0	99.9328308082693
1663D	0	0	100
1665C	0	0	100
1665E	0	0	100
1665L	0.0105933450252475	0	99.9894066549748
1665M	0	0	100
1671L	0	0	100
1671O	0	0	100
1671Q	0	0	100
1671R	0	0	100
1671S	0	0	100
1671T	0	0	100
1677A	0	0	100
1677B	0	0	100
1677C	0	0	100
1677D	0	0	100
1677E	0	0	100
167A	0	0	100
167D	0	0	100
167E	0	0	100
1687E	0	0	100
1687G	0	0	100
1687K	0	0	100
1687L	0	0	100
1687M	0	0	100
1687N	0	0	100
1687O	0	0	100
168A	0	0	100
168C	0	0	100
1690A	0	0	100
1690C	0	0	100
1690D	0	0	100
1690E	0	0	100
1690F	0	0	100
1703A	0	0	100
1703B	0	0	100
1703C	0	0	100
1704B	0	0	100
1709E	0	0	100
1718A	0	0	100
1718B	0	0	100
1718C	0	0	100
1719A	0	0	100
172B	0	0	100
172C	0	0	100
172E	0	0	100
172F	0	0	100
172G	0	0	100
172H	0	0	100
172I	0	0	100
172J	0	0	100
172K	0	0	100
1734C	0	0	100
1734D	0	0	100
1734E	0	0	100
1734H	0	0	100
173A	0	0	100
173B	0	0	100
173C	0	0	100
173D	0.000838697502778186	0	99.9991613024972
173E	0	0	100
173F	0	0	100
1758D	0	0	100
1758E	0	0	100
1758H	0	0	100
175B	0	0	100
175C	0	0.115442678270136	99.8845573217299
175D	0	0.248421488458752	99.7515785115413
1761A	0	0	100
177A	0	0	100
177B	0	0	100
1785A	0	0	100
1785B	0	0	100
1785C	0	0	100
1785D	0	0	100
1785E	0	0	100
1785F	0	0	100
1785G	0	0	100
1786A	0	0	100
1786F	0	0	100
1786H	0	0	100
178A	0	0	100
178C	0	0	100
178F	0	0	100
178G	0	0	100
178H	0	0	100
178J	0	0	100
178M	0	0	100
1796B	0	0	100
1796C	0	0	100
1805C	0	0	100
1805F	0	0	100
1806B	0	0	100
1806C	0	0	100
1806D	0	0	100
1806E	0	0	100
1809A	0	0	100
180B	0	0	100
1810C	0	0	100
1814A	0	0	100
1814B	0	0	100
1818A	0.00925931641553343	0	99.9907406835845
1818B	0.0177147918511957	0	99.9822852081488
1818D	0	0	100
1818E	0	0	100
1818F	0	0	100
1818G	0	0	100
1818H	0	0	100
1818Q	0	0	100
1823G	0	0	100
1823H	0	0	100
1823J	0	0	100
1823P	0	0	100
1824S	0	0	100
1826D	0	0	100
1826E	0	0	100
182A	0	0	100
1830A	0	0	100
1833F	0	0	100
1833G	0	0	100
1833H	0	0	100
1833J	0	0	100
1836A	0	0	100
1836B	0.105910295859471	0.00376012884708183	99.8903295752934
1836C	0.371037267419654	0	99.6289627325803
1836D	0.0248590580192658	0	99.9751409419807
1836E	0	0	100
1836F	0	0	100
1836I	0	0	100
1837A	0	0	100
1837B	0	0	100
1837C	0	0	100
1837E	0	0	100
1837F	0	0	100
1837G	0	0	100
1837H	0	0	100
1837I	0	0	100
1838E	0	0	100
1838F	0	0	100
183E	0	0	100
1842Q	0	0	100
1845B	0	0	100
184B	0	0.030361299463617	99.9696387005364
1850A	0	0	100
1858A	0	0	100
1860A	0	0	100
1860B	0	0	100
1860C	0	0	100
1860D	0.0311853258866555	0	99.9688146741133
1860E	0.0126889463416182	0	99.9873110536584
186C	0	0	100
1871B	0	0.185797230906655	99.8142027690933
1872A	0	0	100
1872B	0.0452740823291774	0	99.9547259176708
1872L	0	0	100
1873B	0	0	100
1873C	0	0	100
1873F	0	0	100
1873G	0	0	100
1873H	0	0	100
1873I	0	0	100
1873J	0	0	100
1873K	0	0	100
1873L	0	0	100
1873N	0	0	100
1873O	0	0	100
1873S	0	0	100
188A	0	0	100
188B	0	0	100
188C	0	0	100
188D	0	0	100
188E	0	0	100
188H	0	0	100
1893B	0	0.0641301948086082	99.9358698051914
189A	0	0	100
189B	0	0	100
189C	0	0	100
1908B	0	0	100
1908E	0	0	100
1908G	0	0	100
190A	0	0	100
190B	0	0	100
190C	0	0	100
190D	0	0	100
1911A	0	0	100
1911C	0	0	100
1911D	0	0	100
1911F	0	0	100
1911H	0	0	100
1911K	0	0	100
1919S	0	0	100
1920B	0	0	100
1928A	0	0	100
1928G	0	0	100
192A	0	0	100
192B	0	0	100
192D	0	0	100
192F	0	0	100
192G	0	0	100
192H	0	0	100
192I	0	0	100
192J	0	0	100
192K	0	0	100
1930A	0.0748005319148936	0	99.9251994680851
1930B	0.0708599057980076	0	99.929140094202
1930C	0.101538228385239	0	99.8984617716148
1930D	0.0246478205638663	0	99.9753521794361
1930E	0.186044140883837	0	99.8139558591162
1930F	0	0	100
1934A	0	0	100
1934B	0	0	100
1946A	0	0	100
1949C	0	0	100
1949D	0	0	100
1954B	0	0	100
1955A	0	0	100
1955B	0	0	100
1955C	0	0	100
1959P	0	0	100
1959Q	0	0	100
1959T	0	0	100
195B	0	0.122333511736371	99.8776664882636
1964D	0	0	100
1966F	0	0	100
196B	0	0	100
1973A	0	0	100
1973B	0	0	100
1973D	0	0	100
1974A	0	0	100
1974B	0	0	100
1979A	0	0	100
1979B	0	0	100
1979C	0	0	100
1979D	0	0	100
1980A	0	0	100
1982B	0	0	100
1986S	0	0	100
198B	0	0	100
198C	0	0	100
1993D	0	0	100
1993E	0	0	100
1993F	0	0	100
1993G	0	0	100
1993H	0	0	100
1998A	0	0.0186805317724711	99.9813194682275
1998C	0	0.00247741424017705	99.9975225857598
1998D	0	0	100
1998E	0	0.013641324117861	99.9863586758821
1998F	0	0	100
1998K	0	0	100
1998N	0	0	100
1998O	0	0	100
1998P	0	0	100
1999A	0.457974787282763	0	99.5420252127172
1999B	0.526937807121214	0	99.4730621928788
2000C	0	0	100
2002A	0	0	100
2002B	0	0	100
2002C	0	0	100
2002E	0	0	100
2002F	0	0	100
2003E	0.0324181441859305	0	99.9675818558141
2005A	0	0	100
2005B	0.013051422605064	0	99.9869485773949
2006A	0	0	100
2006B	0	0	100
2007B	0.128169916689554	0.0396716408801001	99.8321584424303
2007C	0.0287273771904625	0.0404794860411063	99.9307931367684
2009C	0.134573036457059	0	99.8654269635429
200D	0.0793873167086952	0	99.9206126832913
2011A	0	0	100
2011B	0	0	100
2014B	0.0502080045904461	0	99.9497919954096
2015G	0	0	100
2016D	0	0.148423005565863	99.8515769944341
2016E	0	0	100
2016F	0	0	100
2016G	0	0	100
2017A	0.0796044272308375	0	99.9203955727692
2017D	0	0	100
2017E	0	0	100
2019A	0	0	100
2020B	0	0	100
2026B	0	0	100
2029A	0	0	100
202A	0	0	100
203H	0	0	100
2040A	0	0	100
2044B	0.0076754806769774	0	99.992324519323
2044C	0	0	100
2044D	0	0	100
2044E	0	0	100
2044F	0	0	100
2044G	0	0	100
2045A	0	0	100
2048A	0	0	100
2057A	0	0	100
2057E	0	0	100
2057F	0	0	100
2057G	0	0	100
2063C	0	0	100
2063E	0	0	100
2063G	0	0	100
2065A	0	0	100
2065B	0	0	100
2065C	0	0	100
2065D	0	0	100
2065E	0	0	100
2065F	0	0	100
2072C	0	0	100
2081C	0	0	100
2081E	0	0	100
2090C	0	0	100
2092A	0	0	100
2099A	0	0	100
2104G	0	0	100
2104H	0	0	100
2104I	0	0	100
2104J	0	0	100
2104K	0	0	100
2105E	0	0	100
2105Q	0	0	100
210F	0	0	100
2111D	0	0	100
211D	0	0	100
2127B	0	0	100
2127D	0	0	100
2127F	0	0	100
2136B	0	0	100
2141A	0	0	100
2142A	0	0	100
2142C	0	0	100
2147G	0.00302370585389453	0	99.9969762941461
2160A	0.847446908083632	0	99.1525530919164
2160C	1.04875547683416	0	98.9512445231658
2163D	0	0	100
216A	0	0	100
217A	0	0	100
2181A	0	0	100
2181B	0	0	100
2181C	0	0	100
2181D	0	0	100
2181E	0	0.0030154542027893	99.9969845457972
2181F	0	0	100
2181G	0	0	100
2181H	0	0	100
2196A	0	0	100
2196C	0	0	100
2206A	0	0	100
2206C	0	0	100
2206D	0	0	100
